Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
0,1560,1560,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
1,1561,1561,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
2,1563,1563,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
3,1564,1564,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
4,1565,1565,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
5,1566,1566,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
6,1567,1567,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
7,1568,1568,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
8,1569,1569,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
9,1570,1570,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
10,1571,1571,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
11,1572,1578,11.0,0.0,0.0,15.94,0.0006,MIX_cosine_neutral_edge,cosine_neutral_edge,,,0.99,MIX,0.99
12,1573,1573,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
13,1574,1574,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
14,1575,1575,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
15,1576,1576,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
16,1577,1577,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
17,1579,1579,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
18,1580,1580,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
19,1581,1581,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
20,1582,1582,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
21,1583,1583,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
22,1584,1593,8.0,0.0,0.0,513.33,0.0,NEG_cosine_neutral_edge,cosine_neutral_edge,,,0.99,NEG,0.99
23,1585,1585,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
24,1587,1587,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
25,1588,1588,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
26,1589,1589,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
27,1590,1590,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
28,1591,1591,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
29,1592,1592,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
30,1594,1594,0.0,0.0,0.0,0.0,0.0,NEG_self_edge,self_edge,,,0.0,NEG,0.0
31,1599,1599,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
32,1600,1600,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
33,1601,1601,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
34,1603,1603,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
35,1604,1604,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
36,1606,1606,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
37,1607,1607,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
38,1608,1608,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
39,1609,1609,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
40,1611,1611,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
41,1615,1615,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
42,1616,1616,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
43,1617,1617,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
44,1618,1618,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
45,1619,1619,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
46,1620,1620,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
47,1621,1621,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
48,1622,1622,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
49,1623,1623,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
50,1627,1634,25.0,0.0,0.0,12.35,0.0,POS_cosine_neutral_edge,cosine_neutral_edge,,,1.0,POS,1.0
51,1628,1628,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
52,1629,1629,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
53,1630,1630,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
54,1635,1635,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
55,1636,1636,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
56,1637,1637,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
57,1638,1638,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
58,1642,1642,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
59,1646,1646,0.0,0.0,0.0,0.0,0.0,POS_self_edge,self_edge,,,0.0,POS,0.0
60,1647,1647,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
61,1648,1648,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
62,1649,1660,10.0,0.0,0.0,0.275,0.001,MIX_cosine_neutral_edge,cosine_neutral_edge,,,1.0,MIX,1.0
63,1650,1650,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
64,1652,1652,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
65,1653,1653,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
66,1655,1655,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
67,1658,1658,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
68,1661,1661,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
69,1662,1662,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
70,1663,1663,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
71,1664,1664,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
72,1665,1665,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
73,1666,1666,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
74,1667,1667,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
75,1668,1668,0.0,0.0,0.0,0.0,0.0,MIX_self_edge,self_edge,,,0.0,MIX,0.0
